domain,cause,sex,age_group,indicator,year,value
SAN020200,Tulburari mentale si de comportament,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2024,142.9
SAN020200,Tulburari mentale si de comportament,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2024,4.0
SAN020200,Tulburari mentale si de comportament,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2024,59.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2014,15.3
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2014,75.0
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2014,5.4
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2014,26.2
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2015,14.8
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2015,75.5
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2015,5.2
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2015,26.6
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2016,15.7
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2016,77.6
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2016,5.6
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2016,27.9
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2017,15.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2017,81.4
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2017,5.6
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2017,29.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2018,15.7
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2018,83.7
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2018,5.8
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2018,30.9
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2019,16.0
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2019,88.6
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2019,6.0
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2019,33.3
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2020,12.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2020,89.9
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2020,4.7
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2020,34.1
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2021,13.9
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2021,90.1
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2021,5.4
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2021,34.7
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2022,13.9
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2022,90.5
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2022,5.5
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2022,35.8
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2023,15.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2023,97.1
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2023,6.3
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2023,39.5
SAN020200,Tumori,Total,Total,"Cazuri, mii | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data)",2024,16.7
SAN020200,Tumori,Total,Total,"Cazuri, mii | Prevalenta (total bolnavi inregistrati pe parcursul anului)",2024,101.1
SAN020200,Tumori,Total,Total,La 1000 locuitori | Incidenta (bolnavi aflati in evidenta cu diagnosticul stabilit pentru prima data),2024,7.0
SAN020200,Tumori,Total,Total,La 1000 locuitori | Prevalenta (total bolnavi inregistrati pe parcursul anului),2024,42.1
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,Incidenta (caz nou),2014,104.0
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,La 100000 locuitori,2014,20.3
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,Incidenta (caz nou),2014,280.0
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,La 100000 locuitori,2014,67.3
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,Incidenta (caz nou),2014,613.0
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,La 100000 locuitori,2014,132.2
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,Incidenta (caz nou),2014,603.0
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,La 100000 locuitori,2014,164.5
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,Incidenta (caz nou),2014,595.0
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,La 100000 locuitori,2014,155.8
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,Incidenta (caz nou),2014,390.0
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,La 100000 locuitori,2014,98.2
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,Incidenta (caz nou),2014,162.0
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,La 100000 locuitori,2014,50.6
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2014,2747.0
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2014,96.1
SAN020700,Tuberculoza activa,Barbati,0-14 ani,Incidenta (caz nou),2014,55.0
SAN020700,Tuberculoza activa,Barbati,0-14 ani,La 100000 locuitori,2014,20.9
SAN020700,Tuberculoza activa,Barbati,15-24 ani,Incidenta (caz nou),2014,153.0
SAN020700,Tuberculoza activa,Barbati,15-24 ani,La 100000 locuitori,2014,72.8
SAN020700,Tuberculoza activa,Barbati,25-34 ani,Incidenta (caz nou),2014,407.0
SAN020700,Tuberculoza activa,Barbati,25-34 ani,La 100000 locuitori,2014,174.4
SAN020700,Tuberculoza activa,Barbati,35-44 ani,Incidenta (caz nou),2014,437.0
SAN020700,Tuberculoza activa,Barbati,35-44 ani,La 100000 locuitori,2014,239.5
SAN020700,Tuberculoza activa,Barbati,45-54 ani,Incidenta (caz nou),2014,474.0
SAN020700,Tuberculoza activa,Barbati,45-54 ani,La 100000 locuitori,2014,257.0
SAN020700,Tuberculoza activa,Barbati,55-64 ani,Incidenta (caz nou),2014,281.0
SAN020700,Tuberculoza activa,Barbati,55-64 ani,La 100000 locuitori,2014,157.0
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,Incidenta (caz nou),2014,105.0
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,La 100000 locuitori,2014,88.0
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,Incidenta (caz nou),2014,1912.0
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,La 100000 locuitori,2014,139.4
SAN020700,Tuberculoza activa,Femei,0-14 ani,Incidenta (caz nou),2014,49.0
SAN020700,Tuberculoza activa,Femei,0-14 ani,La 100000 locuitori,2014,19.7
SAN020700,Tuberculoza activa,Femei,15-24 ani,Incidenta (caz nou),2014,127.0
SAN020700,Tuberculoza activa,Femei,15-24 ani,La 100000 locuitori,2014,61.6
SAN020700,Tuberculoza activa,Femei,25-34 ani,Incidenta (caz nou),2014,206.0
SAN020700,Tuberculoza activa,Femei,25-34 ani,La 100000 locuitori,2014,89.4
SAN020700,Tuberculoza activa,Femei,35-44 ani,Incidenta (caz nou),2014,166.0
SAN020700,Tuberculoza activa,Femei,35-44 ani,La 100000 locuitori,2014,90.2
SAN020700,Tuberculoza activa,Femei,45-54 ani,Incidenta (caz nou),2014,121.0
SAN020700,Tuberculoza activa,Femei,45-54 ani,La 100000 locuitori,2014,61.3
SAN020700,Tuberculoza activa,Femei,55-64 ani,Incidenta (caz nou),2014,109.0
SAN020700,Tuberculoza activa,Femei,55-64 ani,La 100000 locuitori,2014,50.0
SAN020700,Tuberculoza activa,Femei,65 ani si peste,Incidenta (caz nou),2014,57.0
SAN020700,Tuberculoza activa,Femei,65 ani si peste,La 100000 locuitori,2014,28.4
SAN020700,Tuberculoza activa,Femei,Grupe de virsta - total,Incidenta (caz nou),2014,835.0
SAN020700,Tuberculoza activa,Femei,Grupe de virsta - total,La 100000 locuitori,2014,56.2
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,Incidenta (caz nou),2015,105.0
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,La 100000 locuitori,2015,20.5
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,Incidenta (caz nou),2015,218.0
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,La 100000 locuitori,2015,56.0
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,Incidenta (caz nou),2015,503.0
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,La 100000 locuitori,2015,108.2
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,Incidenta (caz nou),2015,540.0
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,La 100000 locuitori,2015,145.6
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,Incidenta (caz nou),2015,508.0
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,La 100000 locuitori,2015,137.8
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,Incidenta (caz nou),2015,350.0
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,La 100000 locuitori,2015,88.0
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,Incidenta (caz nou),2015,149.0
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,La 100000 locuitori,2015,44.7
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2015,2373.0
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2015,83.7
SAN020700,Tuberculoza activa,Barbati,0-14 ani,Incidenta (caz nou),2015,55.0
SAN020700,Tuberculoza activa,Barbati,0-14 ani,La 100000 locuitori,2015,20.9
SAN020700,Tuberculoza activa,Barbati,15-24 ani,Incidenta (caz nou),2015,121.0
SAN020700,Tuberculoza activa,Barbati,15-24 ani,La 100000 locuitori,2015,61.3
SAN020700,Tuberculoza activa,Barbati,25-34 ani,Incidenta (caz nou),2015,341.0
SAN020700,Tuberculoza activa,Barbati,25-34 ani,La 100000 locuitori,2015,145.1
SAN020700,Tuberculoza activa,Barbati,35-44 ani,Incidenta (caz nou),2015,410.0
SAN020700,Tuberculoza activa,Barbati,35-44 ani,La 100000 locuitori,2015,221.6
SAN020700,Tuberculoza activa,Barbati,45-54 ani,Incidenta (caz nou),2015,409.0
SAN020700,Tuberculoza activa,Barbati,45-54 ani,La 100000 locuitori,2015,228.4
SAN020700,Tuberculoza activa,Barbati,55-64 ani,Incidenta (caz nou),2015,276.0
SAN020700,Tuberculoza activa,Barbati,55-64 ani,La 100000 locuitori,2015,153.7
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,Incidenta (caz nou),2015,98.0
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,La 100000 locuitori,2015,78.4
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,Incidenta (caz nou),2015,1710.0
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,La 100000 locuitori,2015,125.4
SAN020700,Tuberculoza activa,Femei,0-14 ani,Incidenta (caz nou),2015,50.0
SAN020700,Tuberculoza activa,Femei,0-14 ani,La 100000 locuitori,2015,20.1
SAN020700,Tuberculoza activa,Femei,15-24 ani,Incidenta (caz nou),2015,97.0
SAN020700,Tuberculoza activa,Femei,15-24 ani,La 100000 locuitori,2015,50.5
SAN020700,Tuberculoza activa,Femei,25-34 ani,Incidenta (caz nou),2015,162.0
SAN020700,Tuberculoza activa,Femei,25-34 ani,La 100000 locuitori,2015,70.5
SAN020700,Tuberculoza activa,Femei,35-44 ani,Incidenta (caz nou),2015,130.0
SAN020700,Tuberculoza activa,Femei,35-44 ani,La 100000 locuitori,2015,70.0
SAN020700,Tuberculoza activa,Femei,45-54 ani,Incidenta (caz nou),2015,99.0
SAN020700,Tuberculoza activa,Femei,45-54 ani,La 100000 locuitori,2015,52.2
SAN020700,Tuberculoza activa,Femei,55-64 ani,Incidenta (caz nou),2015,74.0
SAN020700,Tuberculoza activa,Femei,55-64 ani,La 100000 locuitori,2015,33.9
SAN020700,Tuberculoza activa,Femei,65 ani si peste,Incidenta (caz nou),2015,51.0
SAN020700,Tuberculoza activa,Femei,65 ani si peste,La 100000 locuitori,2015,24.5
SAN020700,Tuberculoza activa,Femei,Grupe de virsta - total,Incidenta (caz nou),2015,663.0
SAN020700,Tuberculoza activa,Femei,Grupe de virsta - total,La 100000 locuitori,2015,45.0
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,Incidenta (caz nou),2016,93.0
SAN020700,Tuberculoza activa,Ambele sexe,0-14 ani,La 100000 locuitori,2016,18.2
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,Incidenta (caz nou),2016,228.0
SAN020700,Tuberculoza activa,Ambele sexe,15-24 ani,La 100000 locuitori,2016,62.9
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,Incidenta (caz nou),2016,527.0
SAN020700,Tuberculoza activa,Ambele sexe,25-34 ani,La 100000 locuitori,2016,115.1
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,Incidenta (caz nou),2016,504.0
SAN020700,Tuberculoza activa,Ambele sexe,35-44 ani,La 100000 locuitori,2016,135.5
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,Incidenta (caz nou),2016,439.0
SAN020700,Tuberculoza activa,Ambele sexe,45-54 ani,La 100000 locuitori,2016,123.1
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,Incidenta (caz nou),2016,350.0
SAN020700,Tuberculoza activa,Ambele sexe,55-64 ani,La 100000 locuitori,2016,88.2
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,Incidenta (caz nou),2016,167.0
SAN020700,Tuberculoza activa,Ambele sexe,65 ani si peste,La 100000 locuitori,2016,48.4
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,Incidenta (caz nou),2016,2308.0
SAN020700,Tuberculoza activa,Ambele sexe,Grupe de virsta - total,La 100000 locuitori,2016,82.3
SAN020700,Tuberculoza activa,Barbati,0-14 ani,Incidenta (caz nou),2016,55.0
SAN020700,Tuberculoza activa,Barbati,0-14 ani,La 100000 locuitori,2016,20.9
SAN020700,Tuberculoza activa,Barbati,15-24 ani,Incidenta (caz nou),2016,131.0
SAN020700,Tuberculoza activa,Barbati,15-24 ani,La 100000 locuitori,2016,71.1
SAN020700,Tuberculoza activa,Barbati,25-34 ani,Incidenta (caz nou),2016,347.0
SAN020700,Tuberculoza activa,Barbati,25-34 ani,La 100000 locuitori,2016,162.8
SAN020700,Tuberculoza activa,Barbati,35-44 ani,Incidenta (caz nou),2016,378.0
SAN020700,Tuberculoza activa,Barbati,35-44 ani,La 100000 locuitori,2016,204.1
SAN020700,Tuberculoza activa,Barbati,45-54 ani,Incidenta (caz nou),2016,337.0
SAN020700,Tuberculoza activa,Barbati,45-54 ani,La 100000 locuitori,2016,194.0
SAN020700,Tuberculoza activa,Barbati,55-64 ani,Incidenta (caz nou),2016,269.0
SAN020700,Tuberculoza activa,Barbati,55-64 ani,La 100000 locuitori,2016,149.7
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,Incidenta (caz nou),2016,100.0
SAN020700,Tuberculoza activa,Barbati,65 ani si peste,La 100000 locuitori,2016,76.8
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,Incidenta (caz nou),2016,1617.0
SAN020700,Tuberculoza activa,Barbati,Grupe de virsta - total,La 100000 locuitori,2016,120.0
SAN020700,Tuberculoza activa,Femei,0-14 ani,Incidenta (caz nou),2016,38.0
SAN020700,Tuberculoza activa,Femei,0-14 ani,La 100000 locuitori,2016,15.3
