Indicatori,Sectiuni si capitole conform NCM,Tari UE,Ani,value
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Portugalia,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Portugalia,2022,0.60
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Portugalia,2023,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Portugalia,2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Romania,2020,29.69
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Romania,2021,50.48
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Romania,2022,45.05
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Romania,2023,49.86
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Romania,2024,1.08
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovacia,2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovacia,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovacia,2022,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovacia,2023,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovacia,2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovenia,2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovenia,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovenia,2022,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovenia,2023,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Slovenia,2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Spania,2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Spania,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Spania,2022,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Spania,2023,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Spania,2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Suedia,2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Suedia,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Suedia,2022,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Suedia,2023,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Suedia,2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Tarile de Jos (Netherlands),2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Tarile de Jos (Netherlands),2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Tarile de Jos (Netherlands),2022,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Tarile de Jos (Netherlands),2023,0.60
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Tarile de Jos (Netherlands),2024,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Ungaria,2020,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Ungaria,2021,-
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Ungaria,2022,410.82
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Ungaria,2023,11.87
Export,"88 ..Vehicule aeriene, nave spatiale si parti ale acestora",Ungaria,2024,31.62
Export,"89 ..Vapoare, nave si instalatii plutitoare",Austria,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Austria,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Austria,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Austria,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Austria,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Belgia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Belgia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Belgia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Belgia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Belgia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Bulgaria,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Bulgaria,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Bulgaria,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Bulgaria,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Bulgaria,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cehia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cehia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cehia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cehia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cehia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cipru,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cipru,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cipru,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cipru,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Cipru,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Croatia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Croatia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Croatia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Croatia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Croatia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Danemarca,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Danemarca,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Danemarca,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Danemarca,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Danemarca,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Estonia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Estonia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Estonia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Estonia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Estonia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Finlanda,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Finlanda,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Finlanda,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Finlanda,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Finlanda,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Franta,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Franta,2021,17.33
Export,"89 ..Vapoare, nave si instalatii plutitoare",Franta,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Franta,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Franta,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Germania,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Germania,2021,58.09
Export,"89 ..Vapoare, nave si instalatii plutitoare",Germania,2022,11.64
Export,"89 ..Vapoare, nave si instalatii plutitoare",Germania,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Germania,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Grecia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Grecia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Grecia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Grecia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Grecia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Irlanda,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Irlanda,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Irlanda,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Irlanda,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Irlanda,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Italia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Italia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Italia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Italia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Italia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Letonia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Letonia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Letonia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Letonia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Letonia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Lituania,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Lituania,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Lituania,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Lituania,2023,52.51
Export,"89 ..Vapoare, nave si instalatii plutitoare",Lituania,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Luxemburg,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Luxemburg,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Luxemburg,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Luxemburg,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Luxemburg,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Malta,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Malta,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Malta,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Malta,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Malta,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Polonia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Polonia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Polonia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Polonia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Polonia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Portugalia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Portugalia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Portugalia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Portugalia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Portugalia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Romania,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Romania,2021,230.51
Export,"89 ..Vapoare, nave si instalatii plutitoare",Romania,2022,7.08
Export,"89 ..Vapoare, nave si instalatii plutitoare",Romania,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Romania,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovacia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovacia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovacia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovacia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovacia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovenia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovenia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovenia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovenia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Slovenia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Spania,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Spania,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Spania,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Spania,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Spania,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Suedia,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Suedia,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Suedia,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Suedia,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Suedia,2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Tarile de Jos (Netherlands),2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Tarile de Jos (Netherlands),2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Tarile de Jos (Netherlands),2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Tarile de Jos (Netherlands),2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Tarile de Jos (Netherlands),2024,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Ungaria,2020,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Ungaria,2021,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Ungaria,2022,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Ungaria,2023,-
Export,"89 ..Vapoare, nave si instalatii plutitoare",Ungaria,2024,-
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Austria,2020,19.21
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Austria,2021,129.64
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Austria,2022,56.10
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Austria,2023,0.06
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Austria,2024,45.00
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Belgia,2020,9.08
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Belgia,2021,25.99
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Belgia,2022,0.05
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Belgia,2023,5.51
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Belgia,2024,8.44
Export,"XVIII. Instrumente si aparate optice, fotografice sau cinematografice, de masura, de control sau de precizie; instrumente si aparate medico-chirurgicale; ceasornicarie; instrumente muzicale; parti si accesorii ale acestora",Bulgaria,2020,3875.14
